Ref,Name,Category,Address,Days,Hours,Number of Reviews,Rating,Excellent,Very Good,Average,Poor,Terrible,Certified,Latitude,Longitude
/Attraction_Review-g303631-d4325273-Reviews-Cultura_Inglesa_Theater-Sao_Paulo_State_of_Sao_Paulo.html,Teatro Cultura Inglesa,Teatros,"Rua Deputado Lacerda Franco 333, São Paulo, Estado de São Paulo 05418-001, Brasil",,,7.0,"4,5",58%,42%,0%,0%,0%,False,-23.5625,-46.69102
/Attraction_Review-g303631-d13520337-Reviews-Rota_Marcia_Prado-Sao_Paulo_State_of_Sao_Paulo.html,Rota Márcia Prado,Trilhas para ciclismo,"São Paulo, Estado de São Paulo, Brasil",,,1.0,"5,0",100%,0%,0%,0%,0%,False,-23.20497,-47.30416
/Attraction_Review-g303631-d14967314-Reviews-Yatch_Clube_Paulista-Sao_Paulo_State_of_Sao_Paulo.html,Yatch Clube Paulista,Clínicas e quadras esportivas,"Estrada do itupu, 1077 | Chácara, São Paulo, Estado de São Paulo 04922-100, Brasil",,,2.0,"5,0",100%,0%,0%,0%,0%,False,-23.69316,-46.74085
/Attraction_Review-g303631-d4127629-Reviews-Alfredo_Mesquita_Theater-Sao_Paulo_State_of_Sao_Paulo.html,Teatro Alfredo Mesquita,Teatros,"Avenida Santos Dumont 1.770, São Paulo, Estado de São Paulo 01101-000, Brasil",,,7.0,"4,0",14%,58%,28%,0%,0%,False,-23.52846,-46.63172
/Attraction_Review-g303631-d14090027-Reviews-Rua_Joaquim_Tavora-Sao_Paulo_State_of_Sao_Paulo.html,Rua Joaquim Tavora,Pontos de interesse,"Rua Joaquim Tavora, São Paulo, Estado de São Paulo, Brasil",,,41.0,"4,0",26%,67%,7%,0%,0%,False,-23.58586,-46.64057
/Attraction_Review-g303631-d4377493-Reviews-Casa_do_Sertanista-Sao_Paulo_State_of_Sao_Paulo.html,Casa do Sertanista,Museus especializados,"Praca Doutor Ennio Barbato s/n | Caxingui, São Paulo, Estado de São Paulo 05517-040, Brasil",,,8.0,"4,0",25%,38%,25%,12%,0%,False,-23.58388,-46.72097
/Attraction_Review-g303631-d18931208-Reviews-Teatro_Unimed-Sao_Paulo_State_of_Sao_Paulo.html,Teatro Unimed,Teatros,"Alameda Santos 2159 | Jardim Paulista, São Paulo, Estado de São Paulo 01419-100, Brasil",,,3.0,"5,0",100%,0%,0%,0%,0%,False,-23.55943,-46.66081
/Attraction_Review-g303631-d4127293-Reviews-Escola_Macunaima_Sala_3_Theater-Sao_Paulo_State_of_Sao_Paulo.html,Teatro Escola Macunaíma - Sala 3,Teatros,"Rua Adolfo Gordo 238, São Paulo, Estado de São Paulo 01217-020, Brasil",,,12.0,"4,5",67%,25%,0%,0%,8%,False,-23.53257,-46.65029
/Attraction_Review-g303631-d8458645-Reviews-Muro_dos_Arcos_da_Avenida_23_de_Maio-Sao_Paulo_State_of_Sao_Paulo.html,Muro dos Arcos da Avenida 23 de Maio,Pontos de interesse,"Av. 23 de maio | Entre a Radial Leste e a Av. 23 de maio, São Paulo, Estado de São Paulo 01014-000, Brasil",,,17.0,"3,5",23%,23%,38%,5%,11%,False,0.0,0.0
/Attraction_Review-g303631-d4377525-Reviews-Geologico_Museum-Sao_Paulo_State_of_Sao_Paulo.html,Museu Geológico,Museus de ciência,"Rua Ministro Godoi 310 | Perdizes, São Paulo, Estado de São Paulo 05015-000, Brasil",,,5.0,"4,0",40%,20%,40%,0%,0%,False,-23.53825,-46.67226
/Attraction_Review-g303631-d4127634-Reviews-Anne_Frank_Hebraica_Theater-Sao_Paulo_State_of_Sao_Paulo.html,Teatro Anne Frank - Hebraíca,Teatros,"Rua Hungria 1.000, São Paulo, Estado de São Paulo 01455-000, Brasil",,,15.0,"4,0",41%,33%,26%,0%,0%,False,-23.57792,-46.69465
/Attraction_Review-g303631-d10671218-Reviews-Casa_Quena-Sao_Paulo_State_of_Sao_Paulo.html,Casa Quena,Pontos de interesse,"Rua Treze de Maio 724, São Paulo, Estado de São Paulo 01327-000, Brasil",,,2.0,"5,0",100%,0%,0%,0%,0%,False,-23.55959,-46.64642
/Attraction_Review-g303631-d4126826-Reviews-Centro_de_Artes_Banespa_Theater-Sao_Paulo_State_of_Sao_Paulo.html,Centro de Artes Banespa - Teatro,Teatros,"Rua Francisco Justino de Azevedo 48, São Paulo, Estado de São Paulo 01534-010, Brasil",,,5.0,"4,5",60%,20%,20%,0%,0%,False,-23.56239,-46.62395
/Attraction_Review-g303631-d13206015-Reviews-Paroquia_da_Assuncao_de_Nossa_Senhora-Sao_Paulo_State_of_Sao_Paulo.html,Paróquia da Assunção de Nossa Senhora,Igrejas e catedrais,"Alameda Lorena 665 | Jardim Paulista, São Paulo, Estado de São Paulo 01424-003, Brasil",,,2.0,"4,5",50%,50%,0%,0%,0%,False,-23.56936,-46.66001
/Attraction_Review-g303631-d4127190-Reviews-Theatre_of_the_Catholic_University_of_Sao_Paulo_TUCA-Sao_Paulo_State_of_Sao_Paulo.html,Theatre of the Catholic University of São Paulo - TUCA,Teatros,"Rua Monte Alegre 1.024, São Paulo, Estado de São Paulo 05014-000, Brasil",,,16.0,"4,5",37%,57%,6%,0%,0%,False,-23.53939,-46.67147
/Attraction_Review-g303631-d10747731-Reviews-Arteriapontaponta-Sao_Paulo_State_of_Sao_Paulo.html,Arteriapontaponta,Galerias de arte,"Rua Olga Abujamra 78 | travessa R Domingos de Morais, São Paulo, Estado de São Paulo 04009-020, Brasil",,,2.0,"4,5",50%,50%,0%,0%,0%,False,0.0,0.0
/Attraction_Review-g303631-d13795337-Reviews-Teatro_Nair_Bello-Sao_Paulo_State_of_Sao_Paulo.html,Teatro Nair Bello,Teatros,"Rua Frei Caneca 569 | 3º Piso - Loja 401A, São Paulo, Estado de São Paulo 01307-001, Brasil",,,4.0,"4,0",0%,75%,25%,0%,0%,False,-23.55372,-46.65294
/Attraction_Review-g303631-d12726606-Reviews-Guarapiranga-Sao_Paulo_State_of_Sao_Paulo.html,Guarapiranga,Praias," | Povoado Andiroba, São Paulo, Estado de São Paulo, Brasil",,,2.0,"4,5",50%,50%,0%,0%,0%,False,-23.20497,-47.30416
/Attraction_Review-g303631-d4377483-Reviews-Museu_da_Ciencia_da_Universidade_de_Sao_Paulo-Sao_Paulo_State_of_Sao_Paulo.html,Museu da Ciência da Universidade de São Paulo,Museus de ciência,"Avenida Miguel Stefano, 4200 | Prédio 7 – Água Funda, São Paulo, Estado de São Paulo 5508900, Brasil",,,7.0,"4,5",28%,72%,0%,0%,0%,False,-23.6507,-46.62097
/Attraction_Review-g303631-d4326009-Reviews-Espaco_Cultural_Promon_Antiga_Sala_Sao_Luiz_Theater-Sao_Paulo_State_of_Sao_Paulo.html,Espaço Cultural Promon - Antiga Sala São Luiz - Teatro,Teatros,"Avenida Presidente Juscelino Kubitschek 1830, São Paulo, Estado de São Paulo 04543-900, Brasil",,,16.0,"4,5",31%,63%,6%,0%,0%,False,-23.58744,-46.67469
/Attraction_Review-g303631-d19725448-Reviews-Rua_25_de_Marco-Sao_Paulo_State_of_Sao_Paulo.html,Rua 25 de Março,Pontos de interesse,"Rua 25 de Março, São Paulo, Estado de São Paulo, Brasil",,,7.0,"4,0",44%,42%,0%,0%,14%,False,-21.01504,-49.49893
/Attraction_Review-g303631-d4126755-Reviews-Sala_Adoniran_Barbosa-Sao_Paulo_State_of_Sao_Paulo.html,Sala Adoniran Barbosa,Teatros,"Rua Vergueiro 1.000, São Paulo, Estado de São Paulo 01504-001, Brasil",,,20.0,"4,5",60%,35%,5%,0%,0%,False,-23.56832,-46.63989
/Attraction_Review-g303631-d9763959-Reviews-Casa_Bola-Sao_Paulo_State_of_Sao_Paulo.html,Casa Bola,Obras arquitetônicas,"Rua Amauri, 352 | Residência Não Aberta À Visitação, São Paulo, Estado de São Paulo 01448-000, Brasil",,,2.0,"4,0",50%,0%,50%,0%,0%,False,0.0,0.0
/Attraction_Review-g303631-d2350115-Reviews-Culture_Shock_Gallery-Sao_Paulo_State_of_Sao_Paulo.html,Galeria Choque Cultural,Galerias de arte,"Rua João Moura, 997 | Pinheiros, São Paulo, Estado de São Paulo 05436-060, Brasil",,,26.0,"4,0",30%,56%,3%,11%,0%,False,-23.5512,-46.68516
/Attraction_Review-g303631-d18718987-Reviews-Teatro_Liberdade-Sao_Paulo_State_of_Sao_Paulo.html,Teatro Liberdade,Teatros,"Rua São Joaquim 129, São Paulo, Estado de São Paulo 01508-001, Brasil",,,3.0,"5,0",67%,0%,0%,33%,0%,False,-23.56178,-46.63744
/Attraction_Review-g303631-d4127374-Reviews-USP_Laboratorio_ECA_Sala_Miroel_Silveira_Theater-Sao_Paulo_State_of_Sao_Paulo.html,USP - Teatro Laboratório ECA - Sala Miroel Silveira,Teatros,"Avenida Professor Luciano Gualberto 215, São Paulo, Estado de São Paulo 05508-010, Brasil",,,3.0,"4,5",67%,0%,33%,0%,0%,False,-23.56337,-46.7217
/Attraction_Review-g303631-d12446274-Reviews-Monumento_a_Giuseppe_Verdi-Sao_Paulo_State_of_Sao_Paulo.html,Monumento a Giuseppe Verdi,Monumentos e estátuas,"Vale do Anhangabaú, s/ No | Centro, São Paulo, Estado de São Paulo 01007-040, Brasil",,,2.0,"4,5",50%,50%,0%,0%,0%,False,-23.54409,-46.63579
/Attraction_Review-g303631-d12163066-Reviews-Instituto_Educacional_Bm_FBovespa-Sao_Paulo_State_of_Sao_Paulo.html,Instituto Educacional Bm&FBovespa,Museus especializados,"Líbero Badaró.471 | Prédio, São Paulo, Estado de São Paulo 01009-000, Brasil",Seg - Sex,09:00 - 17:00,3.0,"4,5",50%,25%,25%,0%,0%,False,-23.5451,-46.63552
/Attraction_Review-g303631-d10265471-Reviews-Club_Noir-Sao_Paulo_State_of_Sao_Paulo.html,Club Noir,Teatros,"Rua Augusta, 331, São Paulo, Estado de São Paulo 01305-000, Brasil",,,3.0,"4,5",33%,67%,0%,0%,0%,False,-23.55087,-46.6495
/Attraction_Review-g303631-d12051437-Reviews-Colina_de_Sao_Francisco-Sao_Paulo_State_of_Sao_Paulo.html,Colina de Sao Francisco,Parques,"Rua Doutor Cândido Mota Filho, 751, São Paulo, Estado de São Paulo 05351-000, Brasil",,,5.0,"3,5",20%,20%,60%,0%,0%,False,-23.55844,-46.75793
/Attraction_Review-g303631-d13821251-Reviews-Praca_Julio_de_Mesquita-Sao_Paulo_State_of_Sao_Paulo.html,Praça Júlio de Mesquita,Jardins,"Praça Júlio de Mesquita, São Paulo, Estado de São Paulo 01209-010, Brasil",Dom,11:00 - 22:00,2.0,"3,0",0%,0%,100%,0%,0%,False,-23.54109,-46.64231
/Attraction_Review-g303631-d12017761-Reviews-Barbearia_Continental-Sao_Paulo_State_of_Sao_Paulo.html,Barbearia Continental,Pontos de interesse,"Rua Ibituruna 35, São Paulo, Estado de São Paulo 04302-050, Brasil",Seg - Sex,10:00 - 20:00,2.0,"4,0",0%,100%,0%,0%,0%,False,-23.62267,-46.63877
/Attraction_Review-g303631-d10771811-Reviews-Paroquia_santa_Teresinha-Sao_Paulo_State_of_Sao_Paulo.html,Paroquia santa Teresinha,Pontos de interesse,"Praca Domingos Correia da Cruz 140, São Paulo, Estado de São Paulo 02405-060, Brasil",,,2.0,"5,0",100%,0%,0%,0%,0%,False,-23.49075,-46.63387
/Attraction_Review-g303631-d12163168-Reviews-Paroquia_Nossa_Senhora_da_Esperanca-Sao_Paulo_State_of_Sao_Paulo.html,Paroquia Nossa Senhora da Esperança,Igrejas e catedrais,"Avenida dos Eucaliptos 556, São Paulo, Estado de São Paulo 04517-050, Brasil",,,3.0,"4,0",34%,33%,33%,0%,0%,False,-23.60878,-46.67071
/Attraction_Review-g303631-d317809-Reviews-Museum_of_Memory_Bixiga-Sao_Paulo_State_of_Sao_Paulo.html,Museu Memória do Bixiga,Museus especializados,"Rua dos Ingleses 118, São Paulo, Estado de São Paulo 01329-000, Brasil",,,7.0,"3,0",0%,28%,58%,14%,0%,False,-23.55895,-46.6472
/Attraction_Review-g303631-d4377489-Reviews-Museu_da_Cidade_de_Sao_Paulo-Sao_Paulo_State_of_Sao_Paulo.html,Museu da Cidade de São Paulo,Museus especializados,"Praca do Monumento s/n | Sé, São Paulo, Estado de São Paulo 04261-050, Brasil",Ter - Qua,10:00 - 18:00,24.0,"4,5",55%,37%,8%,0%,0%,False,-23.5778,-46.6114
/Attraction_Review-g303631-d11923575-Reviews-Feira_do_Produtor_Organico-Sao_Paulo_State_of_Sao_Paulo.html,Feira do Produtor Organico,Feiras livres,"Avenida Francisco Matarazzo 455 | Entre pela Rua Dona Ana Pimentel para estacionar, Parque da Agua Branca, São Paulo, Estado de São Paulo 05001-900, Brasil",Ter,07:00 - 12:00,2.0,"4,0",50%,0%,50%,0%,0%,False,0.0,0.0
/Attraction_Review-g303631-d12065043-Reviews-Galeria_Millan-Sao_Paulo_State_of_Sao_Paulo.html,Galeria Millan,Galerias de arte,"Rua Fradique Coutinho 1360, São Paulo, Estado de São Paulo 05416-001, Brasil",,,4.0,"4,5",75%,0%,25%,0%,0%,False,-23.55612,-46.69138
/Attraction_Review-g303631-d4127485-Reviews-Galpao_do_Folias_Theater-Sao_Paulo_State_of_Sao_Paulo.html,Teatro Galpão do Folias,Teatros,"Rua Ana Cintra 213, São Paulo, Estado de São Paulo 01201-060, Brasil",,,12.0,"4,0",8%,84%,8%,0%,0%,False,-23.53825,-46.64796
/Attraction_Review-g303631-d14153821-Reviews-Casa_das_Culturas_Indigenas-Sao_Paulo_State_of_Sao_Paulo.html,Casa das Culturas Indigenas,Galerias de arte,"Rua Augusta | Loja 07, São Paulo, Estado de São Paulo 01305-100, Brasil",,,1.0,"5,0",100%,0%,0%,0%,0%,False,-23.5528,-46.65413
/Attraction_Review-g303631-d13476947-Reviews-Paroquia_Sao_Joao_Batista_do_Bras-Sao_Paulo_State_of_Sao_Paulo.html,Paróquia São João Batista do Brás,Igrejas e catedrais,"Avenida Celso Garcia 600 | Brás, São Paulo, Estado de São Paulo 03014-000, Brasil",,,1.0,"4,0",0%,100%,0%,0%,0%,False,-23.53975,-46.61042
/Attraction_Review-g303631-d6716474-Reviews-Largo_da_Memoria-Sao_Paulo_State_of_Sao_Paulo.html,Largo da Memória,Pontos de interesse,"Ladeira da Memória, São Paulo, Estado de São Paulo 01049-030, Brasil",,,23.0,"3,0",17%,21%,28%,26%,8%,False,-23.54788,-46.63943
/Attraction_Review-g303631-d13096704-Reviews-Jardim_das_Esculturas-Sao_Paulo_State_of_Sao_Paulo.html,Jardim das Esculturas,Jardins,"Avenida Pedro Alvares Cabral | Portão 3, São Paulo, Estado de São Paulo 04094-050, Brasil",,,3.0,"4,0",34%,33%,33%,0%,0%,False,-23.5858,-46.65562
/Attraction_Review-g303631-d4127651-Reviews-Imprensa_Theater-Sao_Paulo_State_of_Sao_Paulo.html,Teatro Imprensa,Teatros,"Rua Jaceguai 400, São Paulo, Estado de São Paulo 01315-901, Brasil",,,3.0,"4,5",33%,67%,0%,0%,0%,False,-23.55535,-46.64085
/Attraction_Review-g303631-d4127255-Reviews-Flavio_Imperio_Theater-Sao_Paulo_State_of_Sao_Paulo.html,Teatro Flávio Império,Teatros,"Rua Professor Alves Pedroso 600, São Paulo, Estado de São Paulo 03721-010, Brasil",,,3.0,"4,0",34%,33%,33%,0%,0%,False,-23.50107,-46.52336
/Attraction_Review-g303631-d4451087-Reviews-Museu_Historico_Butantan-Sao_Paulo_State_of_Sao_Paulo.html,Museu Histórico Butantan,Museus especializados,"Avenida Doutor Vital Brasil 1.500 | Instituto Butantan - Butantã, São Paulo, Estado de São Paulo 05503-001, Brasil",Ter - Dom,09:00 - 16:45,19.0,"4,0",36%,49%,5%,10%,0%,False,0.0,0.0
/Attraction_Review-g303631-d8073538-Reviews-Paroquia_Sao_Carlos_Borromeu-Sao_Paulo_State_of_Sao_Paulo.html,Paróquia São Carlos Borromeu,Igrejas e catedrais,"Rua Conselheiro Cotegipe 933 | Belenzinho, São Paulo, Estado de São Paulo 03058-000, Brasil",,,9.0,"4,5",67%,33%,0%,0%,0%,False,-23.53708,-46.58447
/Attraction_Review-g303631-d4377531-Reviews-Museu_De_Belas_Artes_De_Sao_Paulo-Sao_Paulo_State_of_Sao_Paulo.html,Museu De Belas Artes De São Paulo,Museus especializados,"Rua Doutor Alvaro Alvim 76 | Vila Mariana, São Paulo, Estado de São Paulo 04018-010, Brasil",Ter - Qua,10:00 - 18:00,16.0,"4,5",57%,37%,0%,0%,6%,False,-23.58942,-46.63997
/Attraction_Review-g303631-d13112394-Reviews-Catedral_Santo_Amaro-Sao_Paulo_State_of_Sao_Paulo.html,Catedral Santo Amaro,Locais religiosos e sagrados,"Largo 13 de Maio, São Paulo, Estado de São Paulo 04751-000, Brasil",,,2.0,"3,5",0%,50%,50%,0%,0%,False,-23.65407,-46.70641
/Attraction_Review-g303631-d13945005-Reviews-Praca_Por_do_Sol-Sao_Paulo_State_of_Sao_Paulo.html,Praça Pôr do Sol,Parques,"Praça Cel. Custódio Fernandes Pinheiro, 334 | Alto de Pinheiros, São Paulo, Estado de São Paulo 03178-200, Brasil",,,2.0,"4,0",50%,0%,50%,0%,0%,False,0.0,0.0
/Attraction_Review-g303631-d7625466-Reviews-Espaco_Olavo_Setubal-Sao_Paulo_State_of_Sao_Paulo.html,Espaço Olavo Setúbal,Museus de arte,"Avenida Paulista 4 E | Itaú Cultural, São Paulo, Estado de São Paulo 01310-000, Brasil",,,10.0,"5,0",80%,20%,0%,0%,0%,False,-16.73423,-43.88675
/Attraction_Review-g303631-d4377502-Reviews-Museum_of_the_Person-Sao_Paulo_State_of_Sao_Paulo.html,Museu da Pessoa,Museus especializados,"Rua Delfina 342 | Vila Madalena, São Paulo, Estado de São Paulo 05443-010, Brasil",,,2.0,"3,5",0%,50%,50%,0%,0%,False,-23.55308,-46.69536
/Attraction_Review-g303631-d12143347-Reviews-Paroquia_Anglicana_de_Sao_Joao-Sao_Paulo_State_of_Sao_Paulo.html,Paróquia Anglicana de São João,Igrejas e catedrais,"Rua dos Coropes 108 | Pinheiros, São Paulo, Estado de São Paulo 05426-010, Brasil",,,3.0,"4,5",67%,33%,0%,0%,0%,False,-23.56145,-46.69461
/Attraction_Review-g303631-d4325319-Reviews-Transamerica_Theater-Sao_Paulo_State_of_Sao_Paulo.html,Teatro Transamérica,Teatros,"Avenida das Nacoes Unidas 18.591, São Paulo, Estado de São Paulo 04795-970, Brasil",,,12.0,"4,5",51%,41%,8%,0%,0%,False,-22.47155,-46.63103
/Attraction_Review-g303631-d4376553-Reviews-Museu_do_Computador-Sao_Paulo_State_of_Sao_Paulo.html,Museu do Computador,Museus especializados,"Avenida Rudge 315, São Paulo, Estado de São Paulo 06853-500, Brasil",,,4.0,"4,0",0%,100%,0%,0%,0%,False,-23.5254,-46.64959
/Attraction_Review-g303631-d4377515-Reviews-Judaico_de_Sao_Paulo_Templo_BethEl_Museum-Sao_Paulo_State_of_Sao_Paulo.html,Museu Judaíco de São Paulo-Templo Beth-El,Museus especializados,"Rua Martinho Prado 128, São Paulo, Estado de São Paulo 01306-040, Brasil",,,5.0,"4,0",20%,40%,40%,0%,0%,False,-23.54871,-46.64618
/Attraction_Review-g303631-d10482438-Reviews-Benemerito_Jose_Bras_PArk-Sao_Paulo_State_of_Sao_Paulo.html,Parque Benemérito José Brás,Parques,"Rua Piratininga, 365 | Brás, São Paulo, Estado de São Paulo 03042-001, Brasil",,,4.0,"4,5",50%,50%,0%,0%,0%,False,-23.54845,-46.61869
/Attraction_Review-g303631-d10681388-Reviews-Meggashop-Sao_Paulo_State_of_Sao_Paulo.html,Meggashop,Lojas outlet,"Rua Dr. Almeida Lima, 1135, São Paulo, Estado de São Paulo 03164-000, Brasil",,,2.0,"3,0",0%,50%,0%,50%,0%,False,-23.55132,-46.61033
/Attraction_Review-g303631-d14931139-Reviews-Praca_Cidade_de_Milao-Sao_Paulo_State_of_Sao_Paulo.html,Praça Cidade de Milão,Parques,"Avenida República do Líbano 1460 | Vila Nova Conceição, São Paulo, Estado de São Paulo 04502-001, Brasil",,,2.0,"5,0",100%,0%,0%,0%,0%,False,0.0,0.0
/Attraction_Review-g303631-d6514069-Reviews-Monumento_A_Ramos_De_Azevedo-Sao_Paulo_State_of_Sao_Paulo.html,Monumento A Ramos De Azevedo,Pontos de interesse,"Praça Ramos De Azevedo, São Paulo, Estado de São Paulo, Brasil",,,21.0,"3,5",14%,33%,39%,14%,0%,False,-23.55683,-46.73439
/Attraction_Review-g303631-d4377453-Reviews-Museu_da_Educacao_e_do_Brinquedo-Sao_Paulo_State_of_Sao_Paulo.html,Museu da Educação e do Brinquedo,Museus especializados,"Bloco B Avenida da Universidade 308 Sala 38/42 | Cidade Universitaria, São Paulo, Estado de São Paulo 05508-040, Brasil",,,4.0,"4,0",25%,50%,25%,0%,0%,False,0.0,0.0
/Attraction_Review-g303631-d13197107-Reviews-Mesquita_Brasil-Sao_Paulo_State_of_Sao_Paulo.html,Mesquita Brasil,Locais religiosos e sagrados,"Avenida do Estado 5382 | Cambuci, São Paulo, Estado de São Paulo 01516-000, Brasil",,,2.0,"5,0",100%,0%,0%,0%,0%,False,-23.55786,-46.61794
/Attraction_Review-g303631-d12327612-Reviews-Paroquia_Nossa_Senhora_das_Dores_e_Santa_Cruz-Sao_Paulo_State_of_Sao_Paulo.html,Paróquia Nossa Senhora das Dores e Santa Cruz,Locais religiosos e sagrados,"Rua Lourenço de Mattos, 9 - Jardim Iporanga | Igreja Católica, São Paulo, Estado de São Paulo 04830-090, Brasil",Dom - Sáb,07:00 - 23:00,2.0,"4,5",50%,50%,0%,0%,0%,False,0.0,0.0
/Attraction_Review-g303631-d4377565-Reviews-Oscar_Freire_Science_Museum-Sao_Paulo_State_of_Sao_Paulo.html,Museu da Ciência Oscar Freire,Museus especializados,"Rua Teodoro Sampaio 115 Predio do Instituto Oscar Freire Fmusp Sala Estacio Lima | Cerqueira Cesar, São Paulo, Estado de São Paulo 05405-000, Brasil",,,5.0,"4,0",40%,40%,0%,20%,0%,False,0.0,0.0
/Attraction_Review-g303631-d12316749-Reviews-Democrart_Vila_Madalena-Sao_Paulo_State_of_Sao_Paulo.html,Democrart - Vila Madalena,Galerias de arte,"Rua Harmonia 150, São Paulo, Estado de São Paulo 05435-000, Brasil",Ter - Dom,10:00 - 20:00,1.0,"5,0",100%,0%,0%,0%,0%,False,-23.55295,-46.68959
/Attraction_Review-g303631-d12819828-Reviews-Paroquia_Imaculado_Coracao_de_Maria_PUC-Sao_Paulo_State_of_Sao_Paulo.html,Paroquia Imaculado Coracao de Maria (PUC),Locais religiosos e sagrados,"Rua Monte Alegre 948 | Perdizes, São Paulo, Estado de São Paulo 05014-001, Brasil",,,2.0,"5,0",100%,0%,0%,0%,0%,False,-23.53665,-46.67003
/Attraction_Review-g303631-d10317764-Reviews-Praca_do_Campo_Limpo-Sao_Paulo_State_of_Sao_Paulo.html,Praça do Campo Limpo,Pontos de interesse,"São Paulo, Estado de São Paulo 05788-290, Brasil",,,1.0,"2,0",0%,0%,0%,100%,0%,False,-23.63394,-46.77586
/Attraction_Review-g303631-d14049820-Reviews-Rio_Jaguareguava-Sao_Paulo_State_of_Sao_Paulo.html,Rio Jaguareguava,Massas de água," | Bertioga, São Paulo, Estado de São Paulo, Brasil",,,1.0,"5,0",100%,0%,0%,0%,0%,False,-23.79943,-46.02149
/Attraction_Review-g303631-d4127633-Reviews-TBC_Brasileiro_de_Comedia_Theater-Sao_Paulo_State_of_Sao_Paulo.html,TBC - Teatro Brasileiro de Comédia,Teatros,"Rua Major Diogo 315, São Paulo, Estado de São Paulo 01324-001, Brasil",,,5.0,"3,0",0%,20%,80%,0%,0%,False,-23.55403,-46.64308
/Attraction_Review-g303631-d15191510-Reviews-Roof_Top_033-Sao_Paulo_State_of_Sao_Paulo.html,Roof Top 033,,"Avenida Presidente Juscelino Kubitschek 2041 | Ao lado do Shopping JK, São Paulo, Estado de São Paulo 04543-011, Brasil",,,3.0,"3,5",67%,0%,0%,0%,33%,False,0.0,0.0
/Attraction_Review-g303631-d9455898-Reviews-Top_teatro-Sao_Paulo_State_of_Sao_Paulo.html,Top teatro,Teatros,"Rua Treze de Maio 201, São Paulo, Estado de São Paulo 01327-000, Brasil",,,6.0,"3,5",0%,50%,50%,0%,0%,False,-23.56185,-46.64584
/Attraction_Review-g303631-d6857300-Reviews-Galpao_Fortes_Vilaca-Sao_Paulo_State_of_Sao_Paulo.html,Galpao Fortes Vilaca,Pontos de interesse,"Rua James Holland 71, São Paulo, Estado de São Paulo 01138-000, Brasil",Seg - Sex,10:00 - 19:00,15.0,"4,0",20%,74%,6%,0%,0%,False,-23.52199,-46.65183
/Attraction_Review-g303631-d11926446-Reviews-Ita_Shopping_Centro-Sao_Paulo_State_of_Sao_Paulo.html,Ita Shopping Centro,Shopping centers,"Rua Leopoldina de Camargo 260 | Centro, São Paulo, Estado de São Paulo 06653-040, Brasil",,,8.0,"3,5",25%,0%,50%,25%,0%,False,-23.54584,-46.93256
/Attraction_Review-g303631-d4377477-Reviews-Anatomia_Veterinaria_Prof_Dr_Plinio_Pinto_e_Silva_Museum-Sao_Paulo_State_of_Sao_P.html,Museu de Anatomia Veterinária Prof. Dr. Plínio Pinto e Silva,Museus especializados,"Rua Professor Orlando Marques Paiva 87 | Butanta, São Paulo, Estado de São Paulo 05508-270, Brasil",,,5.0,"4,5",60%,40%,0%,0%,0%,False,-23.56761,-46.74026
/Attraction_Review-g303631-d16827776-Reviews-Centro_de_Memoria_do_Corpo_de_Bombeiros-Sao_Paulo_State_of_Sao_Paulo.html,Centro de Memória do Corpo de Bombeiros,Museus especializados,"Rua Domingos de Morais 2329 | Vila Mariana, São Paulo, Estado de São Paulo 04035-000, Brasil",Seg - Sex,08:00 - 17:00,1.0,"4,0",0%,100%,0%,0%,0%,False,-23.59663,-46.63645
/Attraction_Review-g303631-d9465654-Reviews-Galeria_Brasiliana-Sao_Paulo_State_of_Sao_Paulo.html,Galeria Brasiliana,Galerias de arte,"Rua Cardoso de Almeida, 1297, São Paulo, Estado de São Paulo 05013-001, Brasil",,,2.0,"4,5",50%,50%,0%,0%,0%,False,-23.54132,-46.67121
/Attraction_Review-g303631-d8639344-Reviews-Paroquia_Sao_Joao_Maria_Vianney-Sao_Paulo_State_of_Sao_Paulo.html,Paróquia São João Maria Vianney,Igrejas e catedrais,"Praca Cornelia | Água Branca, São Paulo, Estado de São Paulo 05043-030, Brasil",,,3.0,"4,5",33%,67%,0%,0%,0%,False,-23.52552,-46.69063
/Attraction_Review-g303631-d15010523-Reviews-Galeria_Extra_Brigadeiro-Sao_Paulo_State_of_Sao_Paulo.html,Galeria Extra Brigadeiro,Shopping centers,"Avenida Brigadeiro Luis Antonio 2013, São Paulo, Estado de São Paulo 01317-002, Brasil",,,2.0,"2,0",0%,0%,50%,0%,50%,False,-23.56585,-46.64781
/Attraction_Review-g303631-d4377480-Reviews-Pharmacy_Museum-Sao_Paulo_State_of_Sao_Paulo.html,Museu da Farmácia,Museus especializados,"Avenida Professor Lineu Prestes, 580 Bloco Cidade Universitaria | Butanta, São Paulo, Estado de São Paulo 05508-000, Brasil",,,3.0,"4,0",0%,100%,0%,0%,0%,False,0.0,0.0
/Attraction_Review-g303631-d10139521-Reviews-Camisa_Verde_e_Branco-Sao_Paulo_State_of_Sao_Paulo.html,Camisa Verde e Branco,,"Rua James Holland 663 | Barra Funda, São Paulo, Estado de São Paulo 01138-000, Brasil",,,3.0,"4,5",67%,33%,0%,0%,0%,False,-23.52202,-46.65622
